Radio ID*,Radio Serial Number,Radio User Alias+,Security Group+,Radio Capability Profile+,Radio Site Access Profile+,Primary Talkgroup,Voice Enabled,Interconnect Enabled,Emergency Alarm Comments,Secure Communication Mode,Data Capability,Direct Dial Number,Secure Land to Mobile Start Mode,Interconnect Subsystem,Radio User Interconnect Profile,Interconnect Secure Key Reference,IP Address Assignment,IP Address,Generate ICMP Message,Source Address Checking,Ready Timer (sec),Data Agency Group,Data Steering Profile,Access Point Name,Notes,Date Modified,Trunking Subscriber Type
4805030,652CNM0160,WW TEMP 30,1,805,805,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 09:09:27",IVD Radio
4805029,652CNM0164,WW TEMP 29,1,805,805,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 09:09:05",IVD Radio
4805028,652CNM0162,WW TEMP 28,1,805,805,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 09:08:49",IVD Radio
4805027,652CNM0176,WW TEMP 27,1,805,805,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 09:08:32",IVD Radio
4805026,652CNM0177,WW TEMP 26,1,805,805,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 09:08:00",IVD Radio
4805025,652CNM0174,WW TEMP 25,1,805,805,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 09:07:39",IVD Radio
4805024,652CNM0161,WW TEMP 24,1,805,805,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 09:07:15",IVD Radio
4805023,652CNM0165,WW TEMP 23,1,805,805,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 09:06:53",IVD Radio
4805021,652CNM0178,WW TEMP 21,1,805,805,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 09:06:33",IVD Radio
4805040,471CPX1754,WW CODE INSPECT,1,805,805,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:51",IVD Radio
4804014,527CNO1968,WPD XB7202,1,804,804,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:49",IVD Radio
4804010,481CNP4215,WPD P54,1,816,816,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jun-19-2018, 08:40:24",IVD Radio
4810159,527CNP2075,WPD K9,1,804,804,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 08:54:52",IVD Radio
4804009,481CNP4202,WPD 60,1,816,816,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Feb-24-2017, 10:35:20",IVD Radio
4804008,481CNP4164,WPD 59,1,816,816,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Feb-24-2017, 10:34:51",IVD Radio
4804007,481CNP4050,WPD 58,1,816,816,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Feb-24-2017, 10:31:10",IVD Radio
4804001,481CNP4264,WPD 56,1,816,816,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Feb-24-2017, 10:27:28",IVD Radio
4804005,481CNP4276,WPD 505,1,804,804,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:49",IVD Radio
4804004,481CNP4267,WPD 504,1,804,804,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:49",IVD Radio
4804013,527CNO1970,WPD 503M,1,804,804,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:49",IVD Radio
4804003,481CNP4266,WPD 503,1,804,804,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:49",IVD Radio
4804011,527CNO1967,WPD 502M,1,804,804,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:49",IVD Radio
4804002,481CNP4265,WPD 502,1,816,816,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Feb-24-2017, 10:28:31",IVD Radio
4804012,527CNO1969,WPD 501M,1,804,804,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:49",IVD Radio
4815088,514CLH2136,WOODS 51 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:19",IVD Radio
4806008,837CTM1025,VRH-04,1,807,807,1108,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-29-2017, 10:40:42",IVD Radio
4806007,837CTM1059,VRH-03,1,807,807,1108,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-29-2017, 10:37:50",IVD Radio
4806006,837CTM1058,VRH-02,1,807,807,1108,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-29-2017, 10:37:50",IVD Radio
4806005,837CTM0937,VRH-01,1,807,807,1108,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-29-2017, 10:37:50",IVD Radio
4815081,205CMH3601,VPSD V202,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-25-2017, 15:32:16",IVD Radio
4815073,481CNP3828,VPSD V201,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-25-2017, 08:16:35",IVD Radio
4815086,721CFZ1069,VPSD SPARE 8,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:19",IVD Radio
4815085,505CKK3242,VPSD SPARE 7,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:19",IVD Radio
4815083,505CMH3603,VPSD SPARE 5,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:19",IVD Radio
4815082,505CMH3602,VPSD SPARE 4,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:18",IVD Radio
4815080,505CKK3243,VPSD SPARE 2,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:18",IVD Radio
4815089,481CPP0610,VPSD SP3,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jun-19-2017, 22:43:26",IVD Radio
4815074,481CNP3839,VPSD SP 6,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:18",IVD Radio
4815065,481CNP3835,VPSD SP 15,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:18",IVD Radio
4815061,514CMH3082,VPSD S51,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:18",IVD Radio
4815099,527CNP1980,VPSD EOC BASE,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:19",IVD Radio
4815079,721CFZ1058,VPSD ENG 46B,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jun-22-2018, 12:36:57",IVD Radio
4815090,481CNP3869,VPSD ENG 46A,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-07-2017, 15:39:15",IVD Radio
4815062,481CNP3840,VPSD ENG 46,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-07-2017, 15:39:43",IVD Radio
4815102,527CRZ8045,VPSD 151,1,815,815,1102,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Jun-10-2016, 11:39:30",IVD Radio
4815052,721CFZ1057,VL 802,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:36:18",IVD Radio
4815091,721CFZ1048,VL 801,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:35:43",IVD Radio
4815011,514CKZ1334,VL 800 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:34:36",IVD Radio
4815049,721CFZ1055,VL 800,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:35:07",IVD Radio
4815095,527CNP2096,VL 701 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:33:17",IVD Radio
4812072,721CFZ1060,VL 701,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:33:53",IVD Radio
4815097,527CNP1974,VL 700 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:31:54",IVD Radio
4815100,481CSK0126,VL 700,1,815,815,1102,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:32:34",IVD Radio
4815077,205CKK3241,VL 603,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:31:16",IVD Radio
4815078,721CFZ1072,VL 602,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:30:31",IVD Radio
4815084,205CMH3604,VL 601,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:30:03",IVD Radio
4815096,514CLZ1533,VL 600 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:28:38",IVD Radio
4815058,721CLZ0269,VL 600,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:29:27",IVD Radio
4815054,527CQK1562,VL 500 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:27:21",IVD Radio
4815053,481CPP0609,VL 500,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:27:57",IVD Radio
4815094,527CNP2103,VL 400 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:25:52",IVD Radio
4815046,481CNP3834,VL 400,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:26:28",IVD Radio
4815059,527CNM0627,VL 300 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:25:07",IVD Radio
4815101,481CSK0127,VL 300,1,815,815,1102,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:23:52",IVD Radio
4815200,527CRK0423,VL 100 M,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:22:32",IVD Radio
4815008,481CQK4452,VL 100,1,815,815,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Jul-05-2017, 05:22:03",IVD Radio
4814049,687CLR2276,VCW WATCH 2,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814048,687CLR2279,VCW TWN SQ,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814047,687CLR2285,VCW TSFOOT,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814046,687CPX0805,VCW SPCL SOUTH,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Feb-20-2017, 19:30:13",IVD Radio
4814045,687CPX0804,VCW SPCL NORTH,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814044,687CLR2281,VCW SPCL A,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814052,687CNB0576,VCW SPARE,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814043,687CLR2271,VCW S-2,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814042,687CLR2275,VCW S-1,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814041,687CPX0803,VCW RX SOUTH,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Feb-20-2017, 19:30:13",IVD Radio
4814040,687CPX0802,VCW RX NORTH,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814031,687CPX0806,VCW R11,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814039,687CLR2278,VCW R-9.,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814038,687CLR2268,VCW R-8,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814037,687CLR2265,VCW R-7,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814036,687CLR2263,VCW R-6,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814035,687CLR2269,VCW R-5,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814034,687CLR2264,VCW R-4,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814033,687CLR2282,VCW R-3,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814032,687CLR2277,VCW R-2,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814030,687CLR2262,VCW R-10,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814029,687CLR2272,VCW R-1,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814028,687CLR2266,VCW P-SQ,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814072,471CTF3598,VCW OPSMGR,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:28:48",IVD Radio
4814027,687CLR2270,VCW MSFOOT,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814026,687CLR2284,VCW MODEL,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814025,687CLR2280,VCW MKT SQ,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814050,775CMH1386,VCW GUARD SHACK,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814024,687CLR2283,VCW DSP SPV 1,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814023,687CLR2267,VCW DISP A,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814022,687CLR2273,VCW DIS SPV 2,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814021,687CLR2274,VCW CONST,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814073,471CTF3599,VCW COMMGR,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:29:30",IVD Radio
4814071,471CTF3597,VCW COMCTR,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:28:24",IVD Radio
4814074,471CTF3600,VCW CHIEF,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:29:55",IVD Radio
4814051,276CLX0112,VCW BASE,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:15",IVD Radio
4814070,471CTF1839,VCW 1708M,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:27:53",IVD Radio
4814069,471CTF1833,VCW 1707M,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:27:28",IVD Radio
4814068,471CTF1838,VCW 1706M,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:27:05",IVD Radio
4814067,471CTF1837,VCW 1705M,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:26:38",IVD Radio
4814066,471CTF1836,VCW 1704M,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:26:04",IVD Radio
4814065,471CTF1835,VCW 1703M,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:25:39",IVD Radio
4814064,471CTF1840,VCW 1702M,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:25:15",IVD Radio
4814063,471CTF1834,VCW 1701M,1,8,8,1508,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"May-08-2017, 05:24:41",IVD Radio
4814136,471CUR4790,VCDD-62 M,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 11:08:34",IVD Radio
4814135,471CUR4789,VCDD-61 M,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 11:08:16",IVD Radio
4814134,471CUR4788,VCDD-60 M,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 11:07:47",IVD Radio
4814133,471CUR4787,VCDD-59 M,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 11:07:19",IVD Radio
4814132,471CUR4786,VCDD-58 M,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 11:06:44",IVD Radio
4814131,471CUR4785,VCDD-57 M,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 11:06:11",IVD Radio
4814130,471CUR4784,VCDD-56 M,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 11:05:44",IVD Radio
4814129,471CUR4783,VCDD-55 M,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 11:05:20",IVD Radio
4814128,471CUR4782,VCDD-54 M,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 11:04:52",IVD Radio
4814127,471CUR4781,VCDD-53 M,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 11:04:23",IVD Radio
4814126,426CUR2030,VCDD-52,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 10:54:23",IVD Radio
4814125,426CUR2029,VCDD-51,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 10:53:52",IVD Radio
4814124,426CUR2028,VCDD-50,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 10:53:30",IVD Radio
4814123,426CUR2027,VCDD-49,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 10:53:06",IVD Radio
4814122,426CUR2026,VCDD-48,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 10:52:45",IVD Radio
4814121,426CUR2025,VCDD-47,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 10:52:15",IVD Radio
4814120,426CUR2024,VCDD-46,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 10:51:55",IVD Radio
4814119,426CUR2023,VCDD-45,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 10:51:28",IVD Radio
4814118,426CUR2022,VCDD-44,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 10:50:11",IVD Radio
4814117,426CUR2021,VCDD-43,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-01-2018, 11:49:52",IVD Radio
4814020,687CMZ0501,VCCDD SE9,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814019,687CMZ0500,VCCDD SE8,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814018,687CMZ0499,VCCDD SE7,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814017,687CMZ0498,VCCDD SE6,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814016,687CMZ0497,VCCDD SE5,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814015,687CMZ0496,VCCDD SE4,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
4814014,687CMZ0495,VCCDD SE3,1,8,8,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:14",IVD Radio
